"group_key";"competition_id";"league_name";"league_name_norm";"historical_flag";"country_id";"tier";"source_url"; "canonical_competition_id"
"147.0|Youth";"JUSÖ";"U19 Allsvenskan Södra";"u19 allsvenskan s dra";"False";"147";"Youth";"https://www.transfermarkt.de/jumplist/startseite/wettbewerb/JUSÖ"

"148.0|3";"CR1";"1. Liga Gruppe 1 (bis 11/12)";"1 liga gruppe 1";"True";"148";"3";"https://www.transfermarkt.de/jumplist/startseite/wettbewerb/CR1";"CHPR"
"148.0|3";"CR2";"1. Liga Gruppe 2 (bis 11/12)";"1 liga gruppe 2";"True";"148";"3";"https://www.transfermarkt.de/jumplist/startseite/wettbewerb/CR2";"CHPR"
"148.0|3";"CR3";"1. Liga Gruppe 3 (bis 11/12)";"1 liga gruppe 3";"True";"148";"3";"https://www.transfermarkt.de/jumplist/startseite/wettbewerb/CR3";"CHPR"
"148.0|3";"1LG4";"1. Liga Gruppe 4 (bis 99/00)";"1 liga gruppe 4";"True";"148";"3";"https://www.transfermarkt.de/jumplist/startseite/wettbewerb/1LG4";"CHPR"
"148.0|3";"CHPR";"Promotion League";"promotion league";"False";"148";"3";"https://www.transfermarkt.de/jumplist/startseite/wettbewerb/CHPR"

"148.0|4";"CHC1";"1. Liga Classic Gruppe 1";"1 liga classic gruppe 1";"False";"148";"4";"https://www.transfermarkt.de/jumplist/startseite/wettbewerb/CHC1"
"148.0|4";"CHC2";"1. Liga Classic Gruppe 2";"1 liga classic gruppe 2";"False";"148";"4";"https://www.transfermarkt.de/jumplist/startseite/wettbewerb/CHC2"
"148.0|4";"CHC3";"1. Liga Classic Gruppe 3";"1 liga classic gruppe 3";"False";"148";"4";"https://www.transfermarkt.de/jumplist/startseite/wettbewerb/CHC3"
"148.0|4";"C2I1";"2. Liga interregional - Gruppe 1 (bis 11/12)";"2 liga interregional gruppe 1";"True";"148";"4";"https://www.transfermarkt.de/jumplist/startseite/wettbewerb/C2I1"
"148.0|4";"C2I2";"2. Liga interregional - Gruppe 2 (bis 11/12)";"2 liga interregional gruppe 2";"True";"148";"4";"https://www.transfermarkt.de/jumplist/startseite/wettbewerb/C2I2"
"148.0|4";"C2I3";"2. Liga interregional - Gruppe 3 (bis 11/12)";"2 liga interregional gruppe 3";"True";"148";"4";"https://www.transfermarkt.de/jumplist/startseite/wettbewerb/C2I3"
"148.0|4";"C2I4";"2. Liga interregional - Gruppe 4 (bis 11/12)";"2 liga interregional gruppe 4";"True";"148";"4";"https://www.transfermarkt.de/jumplist/startseite/wettbewerb/C2I4"
"148.0|4";"C2I5";"2. Liga interregional - Gruppe 5 (bis 11/12)";"2 liga interregional gruppe 5";"True";"148";"4";"https://www.transfermarkt.de/jumplist/startseite/wettbewerb/C2I5"
"148.0|4";"C2I6";"2. Liga interregional - Gruppe 6 (bis 11/12)";"2 liga interregional gruppe 6";"True";"148";"4";"https://www.transfermarkt.de/jumplist/startseite/wettbewerb/C2I6"

"148.0|5";"CIR1";"2. Liga interregional - Gruppe 1";"2 liga interregional gruppe 1";"False";"148";"5";"https://www.transfermarkt.de/jumplist/startseite/wettbewerb/CIR1"
"148.0|5";"CIR2";"2. Liga interregional - Gruppe 2";"2 liga interregional gruppe 2";"False";"148";"5";"https://www.transfermarkt.de/jumplist/startseite/wettbewerb/CIR2"
"148.0|5";"CIR3";"2. Liga interregional - Gruppe 3";"2 liga interregional gruppe 3";"False";"148";"5";"https://www.transfermarkt.de/jumplist/startseite/wettbewerb/CIR3"
"148.0|5";"CIR4";"2. Liga interregional - Gruppe 4";"2 liga interregional gruppe 4";"False";"148";"5";"https://www.transfermarkt.de/jumplist/startseite/wettbewerb/CIR4"
"148.0|5";"CIR5";"2. Liga interregional - Gruppe 5";"2 liga interregional gruppe 5";"False";"148";"5";"https://www.transfermarkt.de/jumplist/startseite/wettbewerb/CIR5"
"148.0|5";"CIR6";"2. Liga interregional - Gruppe 6 (bis 21/22)";"2 liga interregional gruppe 6";"True";"148";"5";"https://www.transfermarkt.de/jumplist/startseite/wettbewerb/CIR6"

"148.0|Youth";"CH17";"Swiss U17 Elite League";"swiss u17 elite league";"False";"148";"Youth";"https://www.transfermarkt.de/jumplist/startseite/wettbewerb/CH17"
"148.0|Youth";"CH18";"Swiss U18 Elite League (bis 22/23)";"swiss u18 elite league";"True";"148";"Youth";"https://www.transfermarkt.de/jumplist/startseite/wettbewerb/CH18"
"148.0|Youth";"C191";"Swiss U19 Elite League";"swiss u19 elite league";"False";"148";"Youth";"https://www.transfermarkt.de/jumplist/startseite/wettbewerb/C191"

"157.0|3";"E3G1";"Primera Federación - Grupo I";"primera federaci n grupo i";"False";"157";"3";"https://www.transfermarkt.de/jumplist/startseite/wettbewerb/E3G1"
"157.0|3";"E3G2";"Primera Federación - Grupo II";"primera federaci n grupo ii";"False";"157";"3";"https://www.transfermarkt.de/jumplist/startseite/wettbewerb/E3G2"
"157.0|3";"ES3A";"Segunda División B - Grupo I (- 20/21)";"segunda divisi n b grupo i";"True";"157";"3";"https://www.transfermarkt.de/jumplist/startseite/wettbewerb/ES3A"
"157.0|3";"ES3B";"Segunda División B - Grupo II (-20/21)";"segunda divisi n b grupo ii";"True";"157";"3";"https://www.transfermarkt.de/jumplist/startseite/wettbewerb/ES3B"
"157.0|3";"ES3C";"Segunda División B - Grupo III (-20/21)";"segunda divisi n b grupo iii";"True";"157";"3";"https://www.transfermarkt.de/jumplist/startseite/wettbewerb/ES3C"
"157.0|3";"ES3D";"Segunda División B - Grupo IV (-20/21)";"segunda divisi n b grupo iv";"True";"157";"3";"https://www.transfermarkt.de/jumplist/startseite/wettbewerb/ES3D"
"157.0|3";"ES3E";"Segunda División B - Grupo V (- 20/21)";"segunda divisi n b grupo v";"True";"157";"3";"https://www.transfermarkt.de/jumplist/startseite/wettbewerb/ES3E"

"157.0|4";"E4G1";"Segunda Federación - Grupo I";"segunda federaci n grupo i";"False";"157";"4";"https://www.transfermarkt.de/jumplist/startseite/wettbewerb/E4G1"
"157.0|4";"E4G2";"Segunda Federación - Grupo II";"segunda federaci n grupo ii";"False";"157";"4";"https://www.transfermarkt.de/jumplist/startseite/wettbewerb/E4G2"
"157.0|4";"E4G3";"Segunda Federación - Grupo III";"segunda federaci n grupo iii";"False";"157";"4";"https://www.transfermarkt.de/jumplist/startseite/wettbewerb/E4G3"
"157.0|4";"E4G4";"Segunda Federación - Grupo IV";"segunda federaci n grupo iv";"False";"157";"4";"https://www.transfermarkt.de/jumplist/startseite/wettbewerb/E4G4"
"157.0|4";"E4G5";"Segunda Federación - Grupo V";"segunda federaci n grupo v";"False";"157";"4";"https://www.transfermarkt.de/jumplist/startseite/wettbewerb/E4G5"

"172.0|3";"CZ3C";"Ceska fotbalova liga";"ceska fotbalova liga";"False";"172";"3";"https://www.transfermarkt.de/jumplist/startseite/wettbewerb/CZ3C"
"172.0|3";"CZ3M";"Moravskoslezska fotbalova liga";"moravskoslezska fotbalova liga";"False";"172";"3";"https://www.transfermarkt.de/jumplist/startseite/wettbewerb/CZ3M"

"174.0|3";"TR3A";"2.Lig Beyaz";"2 lig beyaz";"False";"174";"3";"https://www.transfermarkt.de/jumplist/startseite/wettbewerb/TR3A"
"174.0|3";"TR3B";"2.Lig Kirmizi";"2 lig kirmizi";"False";"174";"3";"https://www.transfermarkt.de/jumplist/startseite/wettbewerb/TR3B"

"174.0|4";"TR4A";"3.Lig Grup 1";"3 lig grup 1";"False";"174";"4";"https://www.transfermarkt.de/jumplist/startseite/wettbewerb/TR4A"
"174.0|4";"TR4B";"3.Lig Grup 2";"3 lig grup 2";"False";"174";"4";"https://www.transfermarkt.de/jumplist/startseite/wettbewerb/TR4B"
"174.0|4";"TR4C";"3.Lig Grup 3";"3 lig grup 3";"False";"174";"4";"https://www.transfermarkt.de/jumplist/startseite/wettbewerb/TR4C"
"174.0|4";"TR4D";"3.Lig Grup 4";"3 lig grup 4";"False";"174";"4";"https://www.transfermarkt.de/jumplist/startseite/wettbewerb/TR4D"

"174.0|Youth";"T191";"U19 Süper Lig";"u19 s per lig";"False";"174";"Youth";"https://www.transfermarkt.de/jumplist/startseite/wettbewerb/T191"
"174.0|Youth";"T211";"U21 Süper Lig";"u21 s per lig";"False";"174";"Youth";"https://www.transfermarkt.de/jumplist/startseite/wettbewerb/T211"

"178.0|2";"UN2";"Nemzeti Bajnokság II.";"nemzeti bajnoks g ii";"False";"178";"2";"https://www.transfermarkt.de/jumplist/startseite/wettbewerb/UN2"
"178.0|2";"UNG2";"Ness Hungary NB II - Ost";"ness hungary nb ii ost";"False";"178";"2";"https://www.transfermarkt.de/jumplist/startseite/wettbewerb/UNG2"
"178.0|2";"UG2W";"Ness Hungary NB II - West";"ness hungary nb ii west";"False";"178";"2";"https://www.transfermarkt.de/jumplist/startseite/wettbewerb/UG2W"

"179.0|1";"URUE";"Campeonato Uruguayo Especial";"campeonato uruguayo especial";"False";"179";"1";"https://www.transfermarkt.de/jumplist/startseite/wettbewerb/URUE"
"179.0|1";"URU1";"Liga AUF Apertura";"liga auf apertura";"True";"179";"1";"https://www.transfermarkt.de/jumplist/startseite/wettbewerb/URU1"
"179.0|1";"URUC";"Liga AUF Clausura";"liga auf clausura";"True";"179";"1";"https://www.transfermarkt.de/jumplist/startseite/wettbewerb/URUC"

"18.0|1";"WER1";"Vysheyshaya Liga";"vysheyshaya liga";"False";"18";"1";"https://www.transfermarkt.de/jumplist/startseite/wettbewerb/WER1"
"18.0|1";"BR94";"Vysheyshaya Liga 1994/95";"vysheyshaya liga 1994 95";"True";"18";"1";"https://www.transfermarkt.de/jumplist/startseite/wettbewerb/BR94"

"182.0|1";"VZ1L";"Liga FUTVE";"liga futve";"False";"182";"1";"https://www.transfermarkt.de/jumplist/startseite/wettbewerb/VZ1L"
"182.0|1";"VZ1A";"Liga FUTVE Apertura";"liga futve apertura";"True";"182";"1";"https://www.transfermarkt.de/jumplist/startseite/wettbewerb/VZ1A"
"182.0|1";"VZ1C";"Liga FUTVE Clausura";"liga futve clausura";"True";"182";"1";"https://www.transfermarkt.de/jumplist/startseite/wettbewerb/VZ1C"

"182.0|2";"VN2A";"Liga FUTVE 2";"liga futve 2";"False";"182";"2";"https://www.transfermarkt.de/jumplist/startseite/wettbewerb/VN2A"
"182.0|2";"VN2C";"Liga FUTVE 2. Segunda Fase";"liga futve 2 segunda fase";"False";"182";"2";"https://www.transfermarkt.de/jumplist/startseite/wettbewerb/VN2C"

"184.0|2";"NAFC";"NASL Fall Championship (2013 - 2017)";"nasl fall championship";"True";"184";"2";"https://www.transfermarkt.de/jumplist/startseite/wettbewerb/NAFC";"USL"
"184.0|2";"USA2";"North American Soccer League (2011 - 2012)";"north american soccer league";"True";"184";"2";"https://www.transfermarkt.de/jumplist/startseite/wettbewerb/USA2";"USL"
"184.0|2";"USL";"USL Championship";"usl championship";"False";"184";"2";"https://www.transfermarkt.de/jumplist/startseite/wettbewerb/USL"
"184.0|2";"USFD";"USL First Division (2005 - 2009)";"usl first division";"True";"184";"2";"https://www.transfermarkt.de/jumplist/startseite/wettbewerb/USFD";"USL"
"184.0|2";"UD2L";"USSF Division 2 Professional League (2010)";"ussf division 2 professional league";"True";"184";"2";"https://www.transfermarkt.de/jumplist/startseite/wettbewerb/UD2L";"USL"

"184.0|3";"MNP3";"MLS Next Pro";"mls next pro";"False";"184";"3";"https://www.transfermarkt.de/jumplist/startseite/wettbewerb/MNP3"
"184.0|3";"NIS3";"NISA";"nisa";"False";"184";"3";"https://www.transfermarkt.de/jumplist/startseite/wettbewerb/NIS3";"NIS3"
"184.0|3";"NIFS";"NISA Fall Season (- 2021)";"nisa fall season";"True";"184";"3";"https://www.transfermarkt.de/jumplist/startseite/wettbewerb/NIFS";"NIS3"
"184.0|3";"NISR";"NISA Spring Season (- 2021)";"nisa spring season";"True";"184";"3";"https://www.transfermarkt.de/jumplist/startseite/wettbewerb/NISR"
"184.0|3";"USC3";"USL League One";"usl league one";"False";"184";"3";"https://www.transfermarkt.de/jumplist/startseite/wettbewerb/USC3"

"189.0|1";"EFD1";"First Division (- 91/92)";"first division";"True";"189";"1";"https://www.transfermarkt.de/jumplist/startseite/wettbewerb/EFD1";"GB1"
"189.0|1";"GB1";"Premier League";"premier league";"False";"189";"1";"https://www.transfermarkt.de/jumplist/startseite/wettbewerb/GB1"

"189.0|2";"GB2";"Championship";"championship";"False";"189";"2";"https://www.transfermarkt.de/jumplist/startseite/wettbewerb/GB2"
"189.0|2";"EFD2";"First Division (- 03/04)";"first division";"True";"189";"2";"https://www.transfermarkt.de/jumplist/startseite/wettbewerb/EFD2";"GB2"

"189.0|3";"GB3";"League One";"league one";"False";"189";"3";"https://www.transfermarkt.de/jumplist/startseite/wettbewerb/GB3"
"189.0|3";"ENSD";"Second Division (- 03/04)";"second division";"True";"189";"3";"https://www.transfermarkt.de/jumplist/startseite/wettbewerb/ENSD";"GB3"

"189.0|6";"NLN6";"National League North";"national league north";"False";"189";"6";"https://www.transfermarkt.de/jumplist/startseite/wettbewerb/NLN6"
"189.0|6";"NLS6";"National League South";"national league south";"False";"189";"6";"https://www.transfermarkt.de/jumplist/startseite/wettbewerb/NLS6"

"189.0|PlayoffRelegation";"E21P";"Premier League 2 Playoffs";"premier league 2 playoffs";"False";"189";"PlayoffRelegation";"https://www.transfermarkt.de/jumplist/startseite/wettbewerb/E21P"
"189.0|PlayoffRelegation";"18GB";"U18 Premier League - Final Stage";"u18 premier league final stage";"False";"189";"PlayoffRelegation";"https://www.transfermarkt.de/jumplist/startseite/wettbewerb/18GB"

"189.0|Reserve";"GB21";"Premier League 2";"premier league 2";"False";"189";"Reserve";"https://www.transfermarkt.de/jumplist/startseite/wettbewerb/GB21"
"189.0|Reserve";"GBR";"Premier Reserve League";"premier reserve league";"False";"189";"Reserve";"https://www.transfermarkt.de/jumplist/startseite/wettbewerb/GBR"
"189.0|Reserve";"GBRN";"Premier Reserve League North";"premier reserve league north";"False";"189";"Reserve";"https://www.transfermarkt.de/jumplist/startseite/wettbewerb/GBRN"
"189.0|Reserve";"GBRS";"Premier Reserve League South";"premier reserve league south";"False";"189";"Reserve";"https://www.transfermarkt.de/jumplist/startseite/wettbewerb/GBRS"

"19.0|3";"BEL3";"1ste Nationale";"1ste nationale";"False";"19";"3";"https://www.transfermarkt.de/jumplist/startseite/wettbewerb/BEL3"
"19.0|3";"BE3A";"1ste Nationale ACFF";"1ste nationale acff";"False";"19";"3";"https://www.transfermarkt.de/jumplist/startseite/wettbewerb/BE3A"
"19.0|3";"BE3V";"1ste Nationale VV";"1ste nationale vv";"False";"19";"3";"https://www.transfermarkt.de/jumplist/startseite/wettbewerb/BE3V"

"19.0|4";"ACFF";"2de Nationale ACFF";"2de nationale acff";"False";"19";"4";"https://www.transfermarkt.de/jumplist/startseite/wettbewerb/ACFF"
"19.0|4";"VFVA";"2de Nationale VV A";"2de nationale vv a";"False";"19";"4";"https://www.transfermarkt.de/jumplist/startseite/wettbewerb/VFVA"
"19.0|4";"VFVB";"2de Nationale VV B";"2de nationale vv b";"False";"19";"4";"https://www.transfermarkt.de/jumplist/startseite/wettbewerb/VFVB"

"19.0|5";"BE5A";"3de Nationale VV A";"3de nationale vv a";"False";"19";"5";"https://www.transfermarkt.de/jumplist/startseite/wettbewerb/BE5A"
"19.0|5";"BE5B";"3de Nationale VV B";"3de nationale vv b";"False";"19";"5";"https://www.transfermarkt.de/jumplist/startseite/wettbewerb/BE5B"

"19.0|Youth";"BEY1";"U18 Elite 1 - Belgien";"u18 elite 1 belgien";"False";"19";"Youth";"https://www.transfermarkt.de/jumplist/startseite/wettbewerb/BEY1"
"19.0|Youth";"BE21";"U21 Pro League";"u21 pro league";"False";"19";"Youth";"https://www.transfermarkt.de/jumplist/startseite/wettbewerb/BE21"

"190.0|5";"SC5H";"Scottish Highland Football League";"scottish highland football league";"False";"190";"5";"https://www.transfermarkt.de/jumplist/startseite/wettbewerb/SC5H"
"190.0|5";"SC5L";"Scottish Lowland Football League";"scottish lowland football league";"False";"190";"5";"https://www.transfermarkt.de/jumplist/startseite/wettbewerb/SC5L"

"190.0|PlayoffRelegation";"SC4A";"Scottish League Two Abstiegsrunde";"scottish league two abstiegsrunde";"False";"190";"PlayoffRelegation";"https://www.transfermarkt.de/jumplist/startseite/wettbewerb/SC4A"
"190.0|PlayoffRelegation";"SC4M";"Scottish League Two Meisterrunde";"scottish league two meisterrunde";"False";"190";"PlayoffRelegation";"https://www.transfermarkt.de/jumplist/startseite/wettbewerb/SC4M"
"190.0|PlayoffRelegation";"SL2P";"Scottish League Two Playoffs";"scottish league two playoffs";"False";"190";"PlayoffRelegation";"https://www.transfermarkt.de/jumplist/startseite/wettbewerb/SL2P"

"191.0|2";"WAL2";"Cymru North";"cymru north";"False";"191";"2";"https://www.transfermarkt.de/jumplist/startseite/wettbewerb/WAL2"
"191.0|2";"WA2S";"Cymru South";"cymru south";"False";"191";"2";"https://www.transfermarkt.de/jumplist/startseite/wettbewerb/WA2S"

"215.0|Youth";"SB17";"Kadetska liga Srbije";"kadetska liga srbije";"False";"215";"Youth";"https://www.transfermarkt.de/jumplist/startseite/wettbewerb/SB17"
"215.0|Youth";"SB19";"Omladinska liga Srbije";"omladinska liga srbije";"False";"215";"Youth";"https://www.transfermarkt.de/jumplist/startseite/wettbewerb/SB19"

"228.0|1";"PRA1";"Liga Puerto Rico Apertura";"liga puerto rico apertura";"True";"228";"1";"https://www.transfermarkt.de/jumplist/startseite/wettbewerb/PRA1"
"228.0|1";"PRC1";"Liga Puerto Rico Clausura";"liga puerto rico clausura";"True";"228";"1";"https://www.transfermarkt.de/jumplist/startseite/wettbewerb/PRC1"

"23.0|1";"BO1A";"División Profesional";"divisi n profesional";"False";"23";"1";"https://www.transfermarkt.de/jumplist/startseite/wettbewerb/BO1A"
"23.0|1";"B1AP";"División Profesional Apertura";"divisi n profesional apertura";"True";"23";"1";"https://www.transfermarkt.de/jumplist/startseite/wettbewerb/B1AP"
"23.0|1";"BO1C";"División Profesional Clausura";"divisi n profesional clausura";"True";"23";"1";"https://www.transfermarkt.de/jumplist/startseite/wettbewerb/BO1C"

"24.0|2";"BOS2";"Prva liga FBiH";"prva liga fbih";"False";"24";"2";"https://www.transfermarkt.de/jumplist/startseite/wettbewerb/BOS2"
"24.0|2";"BH2S";"Prva Liga RS";"prva liga rs";"False";"24";"2";"https://www.transfermarkt.de/jumplist/startseite/wettbewerb/BH2S"

"24.0|Youth";"BI17";"Premijer Liga BiH U17";"premijer liga bih u17";"False";"24";"Youth";"https://www.transfermarkt.de/jumplist/startseite/wettbewerb/BI17"
"24.0|Youth";"BI19";"Premijer Liga BiH U19";"premijer liga bih u19";"False";"24";"Youth";"https://www.transfermarkt.de/jumplist/startseite/wettbewerb/BI19"

"26.0|StateChampionship";"BRCB";"Campeonato Baiano";"campeonato baiano";"False";"26";"StateChampionship";"https://www.transfermarkt.de/jumplist/startseite/wettbewerb/BRCB"
"26.0|StateChampionship";"BRDF";"Campeonato Brasiliense";"campeonato brasiliense";"False";"26";"StateChampionship";"https://www.transfermarkt.de/jumplist/startseite/wettbewerb/BRDF"
"26.0|StateChampionship";"BRES";"Campeonato Capixaba";"campeonato capixaba";"False";"26";"StateChampionship";"https://www.transfermarkt.de/jumplist/startseite/wettbewerb/BRES"
"26.0|StateChampionship";"BRCG";"Campeonato Carioca";"campeonato carioca";"False";"26";"StateChampionship";"https://www.transfermarkt.de/jumplist/startseite/wettbewerb/BRCG"
"26.0|StateChampionship";"BCE2";"Campeonato Cearense - Abstiegsrunde";"campeonato cearense abstiegsrunde";"False";"26";"StateChampionship";"https://www.transfermarkt.de/jumplist/startseite/wettbewerb/BCE2"
"26.0|StateChampionship";"BRga";"Campeonato Gaúcho - 2º Turno";"campeonato ga cho 2 turno";"False";"26";"StateChampionship";"https://www.transfermarkt.de/jumplist/startseite/wettbewerb/BRga"
"26.0|StateChampionship";"BRQR";"Campeonato Gaúcho - Abstiegsrunde";"campeonato ga cho abstiegsrunde";"False";"26";"StateChampionship";"https://www.transfermarkt.de/jumplist/startseite/wettbewerb/BRQR"
"26.0|StateChampionship";"BRGO";"Campeonato Goiano";"campeonato goiano";"False";"26";"StateChampionship";"https://www.transfermarkt.de/jumplist/startseite/wettbewerb/BRGO"
"26.0|StateChampionship";"BRCM";"Campeonato Mineiro";"campeonato mineiro";"False";"26";"StateChampionship";"https://www.transfermarkt.de/jumplist/startseite/wettbewerb/BRCM"
"26.0|StateChampionship";"BRPB";"Campeonato Paraibano";"campeonato paraibano";"False";"26";"StateChampionship";"https://www.transfermarkt.de/jumplist/startseite/wettbewerb/BRPB"
"26.0|StateChampionship";"BRRN";"Campeonato Potiguar";"campeonato potiguar";"False";"26";"StateChampionship";"https://www.transfermarkt.de/jumplist/startseite/wettbewerb/BRRN"

"33.0|1";"CLPD";"Liga de Primera";"liga de primera";"False";"33";"1";"https://www.transfermarkt.de/jumplist/startseite/wettbewerb/CLPD"
"33.0|1";"CHLA";"Torneo Apertura (-2016)";"torneo apertura";"True";"33";"1";"https://www.transfermarkt.de/jumplist/startseite/wettbewerb/CHLA";"CLPD"
"33.0|1";"CHL1";"Torneo Clausura (-2017)";"torneo clausura";"True";"33";"1";"https://www.transfermarkt.de/jumplist/startseite/wettbewerb/CHL1";"CLPD"
"33.0|1";"CHIÜ";"Torneo Transición (-2017)";"torneo transici n";"True";"33";"1";"https://www.transfermarkt.de/jumplist/startseite/wettbewerb/CHIÜ";"CLPD"

"33.0|2";"CL2B";"Liga de Ascenso";"liga de ascenso";"False";"33";"2";"https://www.transfermarkt.de/jumplist/startseite/wettbewerb/CL2B"
